"step_n","position","position_return","omega","epsilon","phi","knowledge","decision","decision_norm","entropy","delta_t","cosine_similarity","delta_h_over_delta_d","frobenius_norm","timestamp"
1553,-0.24202457299195768,-5.8919642136580785,0.15,0.1,0.0,4.401115755047532,0.3493153737508374,2.469451191147288,-0.2448980517001116,0.1,-0.999999971864758,4.131563783649909,0.24849537983603218,"2025-07-18T18:02:33.524916Z"
1554,-0.22744340491136456,-6.284320618531438,0.15,0.1,0.0,4.586886679768226,0.3433710414091266,2.4274001351054184,-0.27153008813501106,0.1,-0.9999999712713766,4.480240152123594,0.24849537983603218,"2025-07-18T18:02:33.624934Z"
1555,-0.21281106302418606,-6.729264515124293,0.15,0.1,0.0,4.787139160771319,0.3370178728468446,2.3824575236939256,-0.30251567757918435,0.1,-0.9999999706298591,4.877186736100617,0.24849537983603218,"2025-07-18T18:02:33.724933Z"
1556,-0.19813083954561705,-7.238374110202426,0.15,0.1,0.0,5.004103953908663,0.3302003625061889,2.334230877803926,-0.338870588107903,0.1,-0.9999999699337736,5.33257871453732,0.24849537983603218,"2025-07-18T18:02:33.824939Z"
1557,-0.18340603746400846,-7.826894366267998,0.15,0.1,0.0,5.2405461450583095,0.3228512794887657,2.2822448279158434,-0.38193341108522555,0.1,-0.999999969175449,5.859618523185709,0.24849537983603218,"2025-07-18T18:02:33.924966Z"
1558,-0.1686399697977089,-8.515313470192384,0.15,0.1,0.0,5.4999492797091944,0.3148880700593747,2.225915687307173,-0.4335010882121275,0.1,-0.9999999683456565,6.475740413981017,0.24849537983603218,"2025-07-18T18:02:34.024901Z"
1559,-0.1538359588496494,-9.331829151844241,0.15,0.1,0.0,5.786786130007893,0.3062077382602057,2.1645152704320347,-0.4960379757580027,0.1,-0.9999999674331913,7.204435152105832,0.24849537983603218,"2025-07-18T18:02:34.124924Z"
1560,-0.13899733545983933,-10.31635170265091,0.15,0.1,0.0,6.106930082054182,0.296679345225414,2.0971178840022664,-0.5730092797211092,0.1,-0.9999999664243059,8.078099180213885,0.24849537983603218,"2025-07-18T18:02:34.224924Z"
1561,-0.12412743825594141,-11.527290196259408,0.15,0.1,0.0,6.4683049135719894,0.28613263252697535,2.0225199300893153,-0.6694340971277583,0.1,-0.9999999653019453,9.14264189835416,0.24849537983603218,"2025-07-18T18:02:34.324922Z"
1562,-0.1092296129020946,-13.05367541890939,0.15,0.1,0.0,6.881960430864251,0.27434003082995495,1.9391127714523038,-0.7928465769268165,0.1,-0.9999999640447041,10.465246174662244,0.24849537983603218,"2025-07-18T18:02:34.424967Z"
1563,-0.09430721134615377,-15.038254327026435,0.15,0.1,0.0,7.363959369019948,0.2609867066602098,1.84467108135534,-0.9550638681650888,0.1,-0.9999999626254021,12.14808306727179,0.24849537983603218,"2025-07-18T18:02:34.524927Z"
1564,-0.07936359106551563,-17.72519816754666,0.15,0.1,0.0,7.9389401610620665,0.2456173476878595,1.7359768501331592,-1.1756751696361118,0.1,-0.9999999610092082,14.353968950032739,0.24849537983603218,"2025-07-18T18:02:34.624966Z"
1565,-0.0644021143117004,-21.569639812453982,0.15,0.1,0.0,8.647527415576853,0.22753325407425307,1.6080923205414763,-1.4895736920989047,0.1,-0.999999959151464,17.357713865549563,0.24849537983603218,"2025-07-18T18:02:34.724946Z"
1566,-0.04942614735385942,-27.528281110611285,0.15,0.1,0.0,9.563950323817851,0.20556889009734977,1.4527813949116186,-1.9652589845738322,0.1,-0.9999999569966496,21.657139399763,0.24849537983603218,"2025-07-18T18:02:34.824930Z"
1567,-0.03443905972137881,-38.01306655191995,0.15,0.1,0.0,10.847159228231423,0.17751747187063027,1.2544518639469704,-2.7571658359436997,0.1,-0.9999999544870017,28.23054595562521,0.24849537983603218,"2025-07-18T18:02:34.924930Z"
1568,-0.019444223445749587,-61.35602779558674,0.15,0.1,0.0,12.948767746117888,0.13819137146954608,0.9764546665529277,-4.293655480434387,0.1,-0.9999999516396582,39.070480643138644,0.24849537983603218,"2025-07-18T18:02:35.024966Z"
1569,-0.004445012301874766,-158.81889315765056,0.15,0.1,0.0,18.472141832964862,0.06840776919878708,0.483289635309248,-7.9715757028509655,0.1,-0.9999999494722172,52.70464840932575,0.24849537983603218,"2025-07-18T18:02:35.124929Z"
1570,0.010555198951015721,270.03140363304396,0.15,0.1,0.0,8.932000900824518,0.22062568780715072,1.5586593175527372,32.406947349191945,0.1,-0.9999999069708557,265.2678700457825,0.24849537983603218,"2025-07-18T18:02:35.224968Z"
1571,0.02555303532867164,72.96371304114676,0.15,0.1,0.0,6.310138446360801,0.290851041704342,2.054974105623228,5.9429536262234075,0.1,-0.999999851514107,-376.843864136468,0.24849537983603218,"2025-07-18T18:02:35.324930Z"
1572,0.04054512238117967,42.168233777827965,0.15,0.1,0.0,4.767701322216591,0.3377819914166764,2.3868022062902035,2.756100199578131,0.1,-0.9999997779316421,-67.9051552585075,0.24849537983603218,"2025-07-18T18:02:35.424966Z"
1573,0.055528086952200385,29.64275060613877,0.15,0.1,0.0,3.6631325805886736,0.3735342116064976,2.6396966654820404,1.5715562864028962,0.1,-0.9999996772624618,-33.132037867468725,0.24849537983603218,"2025-07-18T18:02:35.524930Z"
1574,0.07049855793791421,22.845884386391543,0.15,0.1,0.0,2.7952460460213797,0.40264381985792347,2.8456828303182777,0.9723301184478937,0.1,-0.9999995298052405,-20.585167714362846,0.24849537983603218,"2025-07-18T18:02:35.624970Z"
1575,0.08545316704550557,18.577486964580583,0.15,0.1,0.0,2.075210766198342,0.42732965552522917,3.0204234460385906,0.6189989757209203,0.1,-0.9999992882004134,-14.31311248640169,0.24849537983603218,"2025-07-18T18:02:35.724965Z"
1576,0.10038854955101453,15.646817143729544,0.15,0.1,0.0,1.455994804086368,0.44885234808675273,3.1728162464143495,0.3901705080920859,0.1,-0.9999988159262428,-10.63196284455201,0.24849537983603218,"2025-07-18T18:02:35.824940Z"
1577,0.11530134505638553,13.509368105683153,0.15,0.1,0.0,0.9096752067701239,0.468000755938735,3.3084287580161975,0.232107838496367,0.1,-0.9999975648243047,-8.254611601003464,0.24849537983603218,"2025-07-18T18:02:35.924931Z"
1578,0.13018819824554276,11.880840690463575,0.15,0.1,0.0,0.41830264529012845,0.48530319762287544,3.4309896514546843,0.11757266804485277,0.1,-0.9999909393950204,-6.619595808636553,0.24849537983603218,"2025-07-18T18:02:36.024928Z"
1579,0.14504575963932206,10.598296846469168,0.15,0.1,0.0,0.030407846128412276,0.501131856120986,3.5431257706517347,0.03138793370763021,0.1,0.9986762066838331,-5.444853987311075,0.24849537983603218,"2025-07-18T18:02:36.125118Z"
1580,0.1598706863490897,9.561646022602872,0.15,0.1,0.0,0.445061586387732,0.515759436348811,3.6467620463104633,-0.035519158738806,0.1,0.9999953136920694,-4.574036949676976,0.24849537983603218,"2025-07-18T18:02:36.224936Z"
1581,0.17465964282887822,8.706008551349893,0.15,0.1,0.0,0.8322423973309615,0.5293921709683812,3.7433544338964633,-0.08887701948379705,0.1,0.9999989922328185,-3.913951399625606,0.24849537983603218,"2025-07-18T18:02:36.324934Z"
1582,0.18940930162587008,7.987483659686369,0.15,0.1,0.0,1.196847587676064,0.5421901517196795,3.8340333822801957,-0.13246522886121095,0.1,0.9999996311852375,-3.405866145953683,0.24849537983603218,"2025-07-18T18:02:36.424924Z"
1583,0.20411634412906063,7.375304152453112,0.15,0.1,0.0,1.5427404860423573,0.5542804325940363,3.919696284433296,-0.16887037576132213,0.1,0.9999998261112402,-3.011108449707394,0.24849537983603218,"2025-07-18T18:02:36.524932Z"
1584,0.21877746131593148,6.847266726184026,0.15,0.1,0.0,1.8730171148504582,0.5657657971344643,4.001069328121826,-0.1999188098231637,0.1,0.9999999006157928,-2.7033041879125648,0.24849537983603218,"2025-07-18T18:02:36.624924Z"
1585,0.23338935449696677,6.386946116539387,0.15,0.1,0.0,2.190209799040723,0.5767308136224893,4.078750208398684,-0.226936089920843,0.1,0.9999999319787554,-2.4639525282232793,0.24849537983603218,"2025-07-18T18:02:36.724955Z"
1586,0.2479487360578442,5.981930307086986,0.15,0.1,0.0,2.4964293755457305,0.5872461330464317,4.1532384416719195,-0.2509087213706385,0.1,0.9999999453968698,-2.2797815723231576,0.24849537983603218,"2025-07-18T18:02:36.824919Z"
1587,0.2624523301991345,5.622665326042888,0.15,0.1,0.0,2.793467136475888,0.5973716139820039,4.2249574038186655,-0.27258844652343034,0.1,0.9999999507552302,-2.141105720383907,0.24849537983603218,"2025-07-18T18:02:36.924947Z"
1588,0.2768968736733425,5.301677347978824,0.15,0.1,0.0,3.0828697560828706,0.6071586440806086,4.294270701186663,-0.2925615412745716,0.1,0.9999999524240158,-2.0407717714068085,0.24849537983603218,"2025-07-18T18:02:37.024922Z"
1589,0.29127911651912386,5.013035751012343,0.15,0.1,0.0,3.365995703269799,0.6166518992363299,4.361494575484738,-0.31129614324886906,0.1,0.9999999524913086,-1.9734644931571916,0.24849537983603218,"2025-07-18T18:02:37.124949Z"
1590,0.30559582279251296,4.751974328257279,0.15,0.1,0.0,3.644058752786266,0.6258907018819023,4.42690748164331,-0.329175436967006,0.1,0.9999999520011902,-1.935239273317023,0.24849537983603218,"2025-07-18T18:02:37.224967Z"
1591,0.3198437712949964,4.5146188490114145,0.15,0.1,0.0,3.918162407257838,0.6349100892176961,4.490757620324538,-0.3465215480754018,0.1,0.9999999514832643,-1.9232028144037132,0.24849537983603218,"2025-07-18T18:02:37.324972Z"
1592,0.3340197562982693,4.297787691311158,0.15,0.1,0.0,4.189327895192587,0.6437416692046877,4.55326897409905,-0.36361324627311903,0.1,0.9999999511993107,-1.9352933702567754,0.24849537983603218,"2025-07-18T18:02:37.424963Z"
1593,0.3481205882655104,4.098843659145991,0.15,0.1,0.0,4.458517668842808,0.6524143202715917,4.614646241928441,-0.380699497452676,0.1,0.9999999512662654,-1.970130130654082,0.24849537983603218,"2025-07-18T18:02:37.524956Z"
1594,0.3621430945690145,3.9155822823310626,0.15,0.1,0.0,4.726655844943895,0.6609547759608321,4.67507896271071,-0.39801025368159526,0.1,0.9999999517209957,-2.0269124808794636,0.24849537983603218,"2025-07-18T18:02:37.624944Z"
1595,0.37608412020402027,3.746146533002611,0.15,0.1,0.0,4.9946467245391455,0.6693881257604454,4.734745048268628,-0.4157654653436128,0.1,0.9999999525559768,-2.1053569558838516,0.24849537983603218,"2025-07-18T18:02:37.724941Z"
1596,0.3899405284985731,3.5889609464462318,0.15,0.1,0.0,5.2633923441435355,0.6777382566457545,4.793813898747776,-0.43418305220159914,0.1,0.9999999537396573,-2.205664451366804,0.24849537983603218,"2025-07-18T18:02:37.824966Z"
1597,0.40370920181926295,3.4426801835710923,0.15,0.1,0.0,5.533809920409955,0.6860282554576524,4.8524492423930266,-0.45348642752608687,0.1,0.9999999552283965,-2.328513641857604,0.24849537983603218,"2025-07-18T18:02:37.924942Z"
1598,0.41738704227267887,3.306148471744979,0.15,0.1,0.0,5.806850040552109,0.6942807896124409,4.910811823130601,-0.4739121033164244,0.1,0.9999999569735982,-2.4750792189676414,0.24849537983603218,"2025-07-18T18:02:38.024890Z"
1599,0.43097097240242177,3.1783673312856706,0.15,0.1,0.0,6.083516519559349,0.7025184824660982,4.969062051144838,-0.49571790191570825,0.1,0.9999999589259994,-2.64707594549398,0.24849537983603218,"2025-07-18T18:02:38.124933Z"
1600,0.4444579358815193,3.0584696778611438,0.15,0.1,0.0,6.364889003081263,0.7107642998392784,5.027362732970823,-0.5191923586168177,0.1,0.9999999610382285,-2.8468319923578345,0.24849537983603218,"2025-07-18T18:02:38.224965Z"
1601,0.4578448982000862,2.945698878071091,0.15,0.1,0.0,6.65214966633852,0.7190419658315987,5.085882009117367,-0.5446660311023894,0.1,0.999999963266293,-3.0773979657073616,0.24849537983603218,"2025-07-18T18:02:38.324982Z"
1602,0.4711288473480768,2.8393916870948432,0.15,0.1,0.0,6.946615789068775,0.7273764294121141,5.144796650992291,-0.5725256584998206,0.1,0.9999999655703796,-3.342701918160936,0.24849537983603218,"2025-07-18T18:02:38.424968Z"
1603,0.484306794492974,2.738964254072979,0.15,0.1,0.0,7.249780649943905,0.7357944089542751,5.204295909073329,-0.6032324794184585,0.1,0.9999999679152102,-3.647766161089437,0.24849537983603218,"2025-07-18T18:02:38.524920Z"
1604,0.49737577465226424,2.643900570433291,0.15,0.1,0.0,7.563366208166418,0.744325050916725,5.264586168123752,-0.637346601415813,0.1,0.9999999702701176,-3.999009939406406,0.24849537983603218,"2025-07-18T18:02:38.624943Z"
1605,0.5103328473605461,2.553742877685107,0.15,0.1,0.0,7.889392641275578,0.7530007530103087,5.325896765191365,-0.6755602477764352,0.1,0.9999999726089273,-4.404674797315123,0.24849537983603218,"2025-07-18T18:02:38.724961Z"
1606,0.5231750973311222,2.4680836575511385,0.15,0.1,0.0,8.230272363111766,0.7618582244468908,5.388487483427693,-0.7187442284790005,0.1,0.9999999749097291,-4.8754298573531765,0.24849537983603218,"2025-07-18T18:02:38.824955Z"
1607,0.5358996351119273,2.386558908039668,0.15,0.1,0.0,8.588940330389953,0.7709398915151826,5.4526584867244345,-0.7680145227067151,0.1,0.9999999771545715,-5.425247793958361,0.24849537983603218,"2025-07-18T18:02:38.924926Z"
1608,0.5485035977356418,2.3088424708564466,0.15,0.1,0.0,8.969039518682129,0.7802958153182213,5.518763874247254,-0.8248302339522834,0.1,0.9999999793291192,-6.0726992268914115,0.24849537983603218,"2025-07-18T18:02:39.024943Z"
1609,0.560984149363848,2.23464122322693,0.15,0.1,0.0,9.375192851595031,0.789986387970008,5.587230736894662,-0.8911419809702209,0.1,0.999999981422298,-6.842913148761311,0.24849537983603218,"2025-07-18T18:02:39.124979Z"
1610,0.5733384819250813,2.1636909842414487,0.15,0.1,0.0,9.813415580732284,0.8000862491349598,5.658586838640052,-0.9696242932846232,0.1,0.9999999834259466,-7.770632787186066,0.24849537983603218,"2025-07-18T18:02:39.224919Z"
1611,0.5855638157466351,2.095753014820628,0.15,0.1,0.0,10.291765890381809,0.8106901895741764,5.733502341032078,-1.064053878663994,0.1,0.9999999853344965,-8.905141057765848,0.24849537983603218,"2025-07-18T18:02:39.324975Z"
1612,0.5976574001799746,2.0306110132258905,0.15,0.1,0.0,10.821421184028106,0.8219224436675966,5.812855478971384,-1.1799540570687717,0.1,0.9999999871447012,-10.318514649047279,0.24849537983603218,"2025-07-18T18:02:39.424943Z"
1613,0.6096165142196218,1.9680685261308755,0.15,0.1,0.0,11.418565418953571,0.8339521029794812,5.897841495890484,-1.3257547181929716,0.1,0.9999999888554603,-12.120098944128655,0.24849537983603218,"2025-07-18T18:02:39.524969Z"
1614,0.6214384671153701,1.90794670968986,0.15,0.1,0.0,12.10795200828675,0.8470204124796888,5.990165556491403,-1.5150265703175405,0.1,0.9999999904678137,-14.483269784937477,0.24849537983603218,"2025-07-18T18:02:39.624928Z"
1615,0.6331205989776912,1.8500823866004195,0.15,0.1,0.0,12.930313942523211,0.8614933945478539,6.09241465452844,-1.7711691146751871,0.1,0.9999999919852984,-17.697979804802003,0.24849537983603218,"2025-07-18T18:02:39.724929Z"
1616,0.6446602813761999,1.794326354474141,0.15,0.1,0.0,13.959980934079889,0.8779757215438692,6.208862366172418,-2.138403607197739,0.1,0.9999999934152164,-22.280500357221033,0.24849537983603218,"2025-07-18T18:02:39.824905Z"
1617,0.656054917931039,1.7405419083750953,0.15,0.1,0.0,15.355992849850152,0.897602103895155,6.347528087523221,-2.7116584773890677,0.1,0.9999999947727312,-29.208381857177567,0.24849537983603218,"2025-07-18T18:02:39.924958Z"
1618,0.6673019448970545,1.688603546529179,0.15,0.1,0.0,17.570034903631406,0.92301339624703,6.527074982945937,-3.7343198441472807,0.1,0.9999999960973939,-40.244366661766996,0.24849537983603218,"2025-07-18T18:02:40.024947Z"
1619,0.6783988317406272,1.638395833229054,0.15,0.1,0.0,23.205533329773626,0.9637721372554647,6.815078693894643,-5.783613518624651,0.1,0.9999999975811658,-50.278630393742674,0.24849537983603218,"2025-07-18T18:02:40.124967Z"
1620,0.6893430817090318,1.589812397085551,0.15,0.1,0.0,13.776209433070461,0.8751889712155486,6.188992535504179,27.464270304463685,0.1,0.9999999965677385,-375.3295948815674,0.24849537983603218,"2025-07-18T18:02:40.224963Z"
1621,0.7001322323921962,1.5427550461782311,0.15,0.1,0.0,11.267315854833699,0.8310210535606665,5.876760257435285,6.362186331906775,0.1,0.9999999960622673,477.7695008726401,0.24849537983603218,"2025-07-18T18:02:40.324933Z"
1622,0.7107638562767331,1.497132984475653,0.15,0.1,0.0,9.83855138531552,0.8007298027007098,5.6626006394246895,3.469772774012674,0.1,0.9999999956632115,95.48676518069153,0.24849537983603218,"2025-07-18T18:02:40.424971Z"
1623,0.7212355612921203,1.452862116238892,0.15,0.1,0.0,8.848216175322014,0.7774450138871517,5.4979633786056885,2.3091403504111367,0.1,0.9999999953156478,49.84509126944419,0.24849537983603218,"2025-07-18T18:02:40.524975Z"
1624,0.7315449913489065,1.409864427075873,0.15,0.1,0.0,8.095130124854114,0.7584797856699556,5.363859454832961,1.685707573366206,0.1,0.9999999950008999,32.872411020061016,0.24849537983603218,"2025-07-18T18:02:40.624971Z"
1625,0.7416898268688216,1.3680674319519204,0.15,0.1,0.0,7.490518556683656,0.74247671232813,5.250695206895986,1.29943022776732,0.1,0.9999999947101669,24.13769763769764,0.24849537983603218,"2025-07-18T18:02:40.724953Z"
1626,0.7516677853066716,1.3274036818368775,0.15,0.1,0.0,6.987430642648192,0.7286442251731134,5.152875829735888,1.038645184631842,0.1,0.9999999944384569,18.853084063114515,0.24849537983603218,"2025-07-18T18:02:40.824965Z"
1627,0.7614766216639023,1.2878103218296655,0.15,0.1,0.0,6.558039987999384,0.7164761254056279,5.0668233467639805,0.8521335691691102,0.1,0.9999999941825755,15.327916357253287,0.24849537983603218,"2025-07-18T18:02:40.924964Z"
1628,0.771114128993714,1.2492286945812794,0.15,0.1,0.0,6.184504678636535,0.7056271603925361,4.990097296002911,0.7130784269458211,0.1,0.9999999939402943,12.81736479521203,0.24849537983603218,"2025-07-18T18:02:41.024927Z"
1629,0.7805781388976155,1.2116039836705688,0.15,0.1,0.0,5.8547044331872025,0.6958503639603798,4.920951895680576,0.6060862875529625,0.1,0.9999999937099607,10.943476233273765,0.24849537983603218,"2025-07-18T18:02:41.124946Z"
1630,0.7898665220133043,1.174884892294208,0.15,0.1,0.0,5.560033102097448,0.6869624774996062,4.858091658425229,0.5216999392413602,0.1,0.9999999934902895,9.494534913788359,0.24849537983603218,"2025-07-18T18:02:41.224973Z"
1631,0.7989771884937645,1.139023353237514,0.15,0.1,0.0,5.294161930425017,0.6788234970397824,4.800526836694162,0.4537970299447891,0.1,0.9999999932802457,8.342925705714432,0.24849537983603218,"2025-07-18T18:02:41.324965Z"
1632,0.8079080884774734,1.1039742666090915,0.15,0.1,0.0,5.052302732386575,0.6713238982212837,4.747483130711241,0.39824566364621866,0.1,0.9999999930789732,7.407245059768526,0.24849537983603218,"2025-07-18T18:02:41.424932Z"
1633,0.8166572125496115,1.0696952622665121,0.15,0.1,0.0,4.830746638234354,0.6643762981575211,4.69834275420967,0.352161043476977,0.1,0.9999999928857493,6.633171130504545,0.24849537983603218,"2025-07-18T18:02:41.524930Z"
1634,0.8252225921941727,1.0361464842414494,0.15,0.1,0.0,4.626563352833365,0.6579098121757943,4.652604546681892,0.31347144229401663,0.1,0.9999999926999529,5.98309519146728,0.24849537983603218,"2025-07-18T18:02:41.624932Z"
1635,0.8336023002368719,1.0032903948018503,0.15,0.1,0.0,4.437398266508999,0.6518661163870604,4.60985614211352,0.2806531452051267,0.1,0.9999999925210425,5.430170252789186,0.24849537983603218,"2025-07-18T18:02:41.724971Z"
1636,0.841794451278751,0.9710915960730369,0.15,0.1,0.0,4.261331552130157,0.6461966282998234,4.569754040009524,0.25256236532970605,0.1,0.9999999923485425,4.954729499945131,0.24849537983603218,"2025-07-18T18:02:41.824968Z"
1637,0.849797202120386,0.9395166673862414,0.15,0.1,0.0,4.096777835981628,0.6408604423853511,4.532009012495345,0.2283251772192576,0.1,0.9999999921820316,4.542043418074092,0.24849537983603218,"2025-07-18T18:02:41.924937Z"
